date,name,position,adp
2026-08-12,Kayshon Boutte,WR,189.7
2026-08-12,Mike Washington,RB,190.6
2026-08-12,Jalen McMillan,WR,192.0
2026-08-12,Kimani Vidal,RB,193.0
2026-08-12,Chris Rodriguez,RB,193.8
2026-08-12,Jonathon Brooks,RB,194.1
2026-08-12,Troy Franklin,WR,195.2
2026-08-12,Pat Bryant,WR,196.1
2026-08-12,Tank Bigsby,RB,197.7
2026-08-12,Chimere Dike,WR,199.0
2026-08-12,Keaton Mitchell,RB,199.2
2026-08-12,Brandon Aiyuk,WR,200.0
2026-08-12,Isiah Pacheco,RB,201.4
2026-08-12,Jake Tonges,TE,202.4
2026-08-12,Sean Tucker,RB,204.0
2026-08-12,Tre' Harris,WR,204.8
2026-08-12,Calvin Ridley,WR,205.3
2026-08-12,Kaytron Allen,RB,206.7
2026-08-12,Ja'Kobi Lane,WR,207.3
2026-08-12,Isaac TeSlaa,WR,209.0
2026-08-12,Elic Ayomanor,WR,210.0
2026-08-12,Emanuel Wilson,RB,210.4
2026-08-12,Joe Mixon,RB,211.2
2026-08-12,Zachariah Branch,WR,212.8
2026-08-12,Tank Dell,WR,213.9
2026-08-12,Tre Tucker,WR,214.2
2026-08-12,Justin Fields,QB,216.0
2026-08-12,Garrett Nussmeier,QB,216.2
2026-08-12,Ray Davis,RB,217.1
2026-08-12,Nicholas Singleton,RB,218.9
2026-08-12,Aaron Rodgers,QB,219.9
2026-08-12,Devin Neal,RB,220.1
2026-08-12,Najee Harris,RB,221.2
2026-08-12,Jaylin Noel,WR,222.4
2026-08-12,Jaylen Wright,RB,223.3
2026-08-12,Kaleb Johnson,RB,224.7
2026-08-12,Demond Claiborne,RB,225.8
2026-08-12,Marvin Mims,WR,226.8
2026-08-12,Jalen Milroe,QB,227.2
2026-08-12,Germie Bernard,WR,228.4
2026-08-12,Darnell Mooney,WR,229.7
2026-08-12,Kyle Williams,WR,230.1
2026-08-12,Ted Hurst,WR,231.3
2026-08-12,Kendre Miller,RB,233.0
2026-08-12,Jalen Nailor,WR,233.1
2026-08-12,Brashard Smith,RB,234.7
2026-08-12,Ryan Flournoy,WR,235.5
2026-08-12,Tory Horton,WR,236.8
2026-08-12,Kirk Cousins,QB,237.7
2026-08-12,Elijah Sarratt,WR,238.5
2026-08-12,Chris Brazzell,WR,240.0
2026-08-12,Will Howard,QB,240.9
2026-08-12,Chris Bell,WR,241.9
2026-08-12,Rashod Bateman,WR,242.8
2026-08-12,Keenan Allen,WR,243.3
2026-08-12,Keon Coleman,WR,244.0
2026-08-12,Cooper Kupp,WR,245.5
2026-08-12,Jaydon Blue,RB,246.4
2026-08-12,Audric Estime,RB,247.1
2026-08-12,Jack Bech,WR,248.9
2026-08-12,Devaughn Vele,WR,249.1
2026-08-14,Josh Allen,QB,1.2
2026-08-14,Bijan Robinson,RB,2.4
2026-08-14,Drake Maye,QB,3.5
2026-08-14,Jahmyr Gibbs,RB,4.5
2026-08-14,Ja'Marr Chase,WR,5.2
2026-08-14,Puka Nacua,WR,6.4
2026-08-14,Jaxon Smith-Njigba,WR,7.2
2026-08-14,Jayden Daniels,QB,8.0
2026-08-14,Christian McCaffrey,RB,9.7
2026-08-14,Joe Burrow,QB,10.4
2026-08-14,Lamar Jackson,QB,11.1
2026-08-14,Jonathan Taylor,RB,12.5
2026-08-14,James Cook,RB,13.8
2026-08-14,Caleb Williams,QB,14.2
2026-08-14,CeeDee Lamb,WR,15.6
2026-08-14,Amon-Ra St. Brown,WR,16.3
2026-08-14,Justin Jefferson,WR,17.6
2026-08-14,Drake London,WR,18.6
2026-08-14,Kenneth Walker,RB,19.4
2026-08-14,Ashton Jeanty,RB,20.5
2026-08-14,De'Von Achane,RB,21.2
2026-08-14,Trey McBride,TE,22.3
2026-08-14,Jaxson Dart,QB,23.2
2026-08-14,Justin Herbert,QB,24.9
2026-08-14,Jalen Hurts,QB,25.3
2026-08-14,Patrick Mahomes,QB,26.1
2026-08-14,Omarion Hampton,RB,27.9
2026-08-14,Malik Nabers,WR,28.4
2026-08-14,Saquon Barkley,RB,29.3
2026-08-14,Jeremiyah Love,RB,31.0
2026-08-14,Trevor Lawrence,QB,32.0
2026-08-14,Nico Collins,WR,32.7
2026-08-14,Bo Nix,QB,33.4
2026-08-14,Chase Brown,RB,34.5
2026-08-14,George Pickens,WR,35.9
2026-08-14,Brock Purdy,QB,36.2
2026-08-14,Brock Bowers,TE,37.4
2026-08-14,Chris Olave,WR,39.0
2026-08-14,Fernando Mendoza,QB,39.5
2026-08-14,Josh Jacobs,RB,40.1
2026-08-14,A.J. Brown,WR,41.4
2026-08-14,Bucky Irving,RB,42.1
2026-08-14,Rashee Rice,WR,44.0
2026-08-14,Dak Prescott,QB,44.1
2026-08-14,Derrick Henry,RB,45.7
2026-08-14,Tee Higgins,WR,46.5
2026-08-14,Tetairoa McMillan,WR,47.2
2026-08-14,Breece Hall,RB,48.4
2026-08-14,Jordan Love,QB,50.0
2026-08-14,Kyren Williams,RB,50.6
2026-08-14,Garrett Wilson,WR,51.4
2026-08-14,Luther Burden,WR,52.8
2026-08-14,Travis Etienne,RB,54.0
2026-08-14,Javonte Williams,RB,54.8
2026-08-14,Jaylen Waddle,WR,55.3
2026-08-14,Davante Adams,WR,56.5
2026-08-14,Ladd McConkey,WR,57.3
2026-08-14,Colston Loveland,TE,58.4
2026-08-14,Zay Flowers,WR,60.0
2026-08-14,Jameson Williams,WR,60.9
2026-08-14,TreVeyon Henderson,RB,61.5
2026-08-14,DeVonta Smith,WR,63.0
2026-08-14,Emeka Egbuka,WR,63.7
2026-08-14,Baker Mayfield,QB,64.0
2026-08-14,Jared Goff,QB,65.1
2026-08-14,Terry McLaurin,WR,67.0
2026-08-14,Tyler Warren,TE,67.4
2026-08-14,RJ Harvey,RB,68.3
2026-08-14,DJ Moore,WR,69.9
2026-08-14,Cam Skattebo,RB,70.8
2026-08-14,Bhayshul Tuten,RB,71.2
2026-08-14,Cam Ward,QB,72.0
2026-08-14,Mike Evans,WR,73.1
2026-08-14,Carnell Tate,WR,74.2
2026-08-14,D'Andre Swift,RB,75.3
2026-08-14,C.J. Stroud,QB,76.4
2026-08-14,Quinshon Judkins,RB,77.3
2026-08-14,Tyler Shough,QB,78.9
2026-08-14,Harold Fannin,TE,79.7
2026-08-14,Sam Darnold,QB,80.8
2026-08-14,Christian Watson,WR,81.2
2026-08-14,David Montgomery,RB,82.7
2026-08-14,Jaylen Warren,RB,83.7
2026-08-14,Kyler Murray,QB,84.7
2026-08-14,Rome Odunze,WR,85.8
2026-08-14,Jordyn Tyson,WR,86.9
2026-08-14,Bryce Young,QB,87.3
2026-08-14,Matthew Stafford,QB,88.4
2026-08-14,Tucker Kraft,TE,89.5
2026-08-14,Courtland Sutton,WR,90.9
2026-08-14,Kyle Pitts,TE,91.1
2026-08-14,Daniel Jones,QB,93.0
2026-08-14,Malik Willis,QB,94.0
2026-08-14,DK Metcalf,WR,94.0
2026-08-14,Rhamondre Stevenson,RB,95.9
2026-08-14,Michael Wilson,WR,96.5
2026-08-14,Makai Lemon,WR,97.6
2026-08-14,Jakobi Meyers,WR,98.2
2026-08-14,Brian Thomas,WR,100.0
2026-08-14,Kyle Monangai,RB,100.7
2026-08-14,Sam LaPorta,TE,101.0
2026-08-14,Dalton Kincaid,TE,102.8
2026-08-14,Marvin Harrison,WR,103.1
2026-08-14,Tony Pollard,RB,104.5
2026-08-14,Rico Dowdle,RB,105.9
2026-08-14,Oronde Gadsden,TE,106.3
2026-08-14,Chuba Hubbard,RB,107.9
2026-08-14,Blake Corum,RB,108.0
2026-08-14,Ricky Pearsall,WR,109.5
2026-08-14,Alec Pierce,WR,110.9
2026-08-14,Chris Godwin,WR,111.4
2026-08-14,Parker Washington,WR,112.0
2026-08-14,Hunter Henry,TE,113.6
2026-08-14,Dallas Goedert,TE,114.3
2026-08-14,J.K. Dobbins,RB,115.9
2026-08-14,Mark Andrews,TE,117.0
2026-08-14,Jake Ferguson,TE,117.1
2026-08-14,Dalton Schultz,TE,118.6
2026-08-14,Jordan Addison,WR,119.8
2026-08-14,Ty Simpson,QB,120.2
2026-08-14,George Kittle,TE,121.1
2026-08-14,Brian Robinson,RB,122.2
2026-08-14,Juwan Johnson,TE,123.6
2026-08-14,Wan'Dale Robinson,WR,125.0
2026-08-14,Brenton Strange,TE,125.0
2026-08-14,Travis Kelce,TE,126.1
2026-08-14,Michael Pittman,WR,127.0
2026-08-14,Kenyon Sadiq,TE,128.2
2026-08-14,Quentin Johnston,WR,129.2
2026-08-14,Aaron Jones,RB,130.8
2026-08-14,Kenneth Gainwell,RB,131.2
2026-08-14,Isaiah Likely,TE,132.9
2026-08-14,Stefon Diggs,WR,133.0
2026-08-14,Tyler Allgeier,RB,134.3
2026-08-14,Romeo Doubs,WR,135.8
2026-08-14,James Conner,RB,136.9
2026-08-14,Jayden Reed,WR,137.3
2026-08-14,Jacory Croskey-Merritt,RB,138.5
2026-08-14,Khalil Shakir,WR,140.0
2026-08-14,Xavier Worthy,WR,141.0
2026-08-14,Jauan Jennings,WR,141.0
2026-08-14,Jadarian Price,RB,143.0
2026-08-14,AJ Barner,TE,143.0
2026-08-14,Zach Charbonnet,RB,145.0
2026-08-14,Tua Tagovailoa,QB,146.0
2026-08-14,Jayden Higgins,WR,146.7
2026-08-14,T.J. Hockenson,TE,148.0
2026-08-14,Woody Marks,RB,148.8
2026-08-14,KC Concepcion,WR,149.9
2026-08-14,Michael Penix,QB,150.4
2026-08-14,J.J. McCarthy,QB,151.5
2026-08-14,David Njoku,TE,152.8
2026-08-14,Jalen Coker,WR,153.2
2026-08-14,Tyrone Tracy,RB,154.4
2026-08-14,Jordan Mason,RB,155.4
2026-08-14,Josh Downs,WR,156.2
2026-08-14,Emmett Johnson,RB,157.6
2026-08-14,Colby Parkinson,TE,158.1
2026-08-14,Jacoby Brissett,QB,159.6
2026-08-14,Chig Okonkwo,TE,161.0
2026-08-14,Trey Benson,RB,161.0
2026-08-14,Shedeur Sanders,QB,162.0
2026-08-14,Mason Taylor,TE,163.4
2026-08-14,Jonah Coleman,RB,164.1
2026-08-14,Eli Stowers,TE,165.2
2026-08-14,Alvin Kamara,RB,166.1
2026-08-14,Terrance Ferguson,TE,167.0
2026-08-14,Tyjae Spears,RB,168.0
2026-08-14,Rachaad White,RB,169.1
2026-08-14,Theo Johnson,TE,170.6
2026-08-14,Tyreek Hill,WR,171.0
2026-08-14,Cade Otton,TE,173.0
2026-08-14,Deebo Samuel,WR,173.4
2026-08-14,Omar Cooper,WR,174.5
2026-08-14,Dylan Sampson,RB,175.8
2026-08-14,Gunnar Helm,TE,176.4
2026-08-14,Denzel Boston,WR,177.9
2026-08-14,Antonio Williams,WR,179.8
2026-08-14,Travis Hunter,WR,180.4
2026-08-14,Mac Jones,QB,181.0
2026-08-14,Anthony Richardson,QB,182.2
2026-08-14,Matthew Golden,WR,184.0
2026-08-14,Jerry Jeudy,WR,185.0
2026-08-14,Braelon Allen,RB,185.4
2026-08-14,Geno Smith,QB,186.5
2026-08-14,Rashid Shaheed,WR,187.2
2026-08-14,Adonai Mitchell,WR,188.2
2026-08-14,Kayshon Boutte,WR,189.7
2026-08-14,Mike Washington,RB,190.6
2026-08-14,Jalen McMillan,WR,192.0
2026-08-14,Kimani Vidal,RB,193.0
2026-08-14,Chris Rodriguez,RB,193.8
2026-08-14,Jonathon Brooks,RB,194.1
2026-08-14,Troy Franklin,WR,195.2
2026-08-14,Pat Bryant,WR,196.1
2026-08-14,Tank Bigsby,RB,197.7
2026-08-14,Chimere Dike,WR,199.0
2026-08-14,Keaton Mitchell,RB,199.2
2026-08-14,Brandon Aiyuk,WR,200.0
2026-08-14,Isiah Pacheco,RB,201.4
2026-08-14,Jake Tonges,TE,202.4
2026-08-14,Sean Tucker,RB,204.0
2026-08-14,Tre' Harris,WR,204.8
2026-08-14,Calvin Ridley,WR,205.3
2026-08-14,Kaytron Allen,RB,206.7
2026-08-14,Ja'Kobi Lane,WR,207.3
2026-08-14,Isaac TeSlaa,WR,209.0
2026-08-14,Elic Ayomanor,WR,210.0
2026-08-14,Emanuel Wilson,RB,210.4
2026-08-14,Joe Mixon,RB,211.2
2026-08-14,Zachariah Branch,WR,212.8
2026-08-14,Tank Dell,WR,213.9
2026-08-14,Tre Tucker,WR,214.2
2026-08-14,Justin Fields,QB,216.0
2026-08-14,Garrett Nussmeier,QB,216.2
2026-08-14,Ray Davis,RB,217.1
2026-08-14,Nicholas Singleton,RB,218.9
2026-08-14,Aaron Rodgers,QB,219.9
2026-08-14,Devin Neal,RB,220.1
2026-08-14,Najee Harris,RB,221.2
2026-08-14,Jaylin Noel,WR,222.4
2026-08-14,Jaylen Wright,RB,223.3
2026-08-14,Kaleb Johnson,RB,224.7
2026-08-14,Demond Claiborne,RB,225.8
2026-08-14,Marvin Mims,WR,226.8
2026-08-14,Jalen Milroe,QB,227.2
2026-08-14,Germie Bernard,WR,228.4
2026-08-14,Darnell Mooney,WR,229.7
2026-08-14,Kyle Williams,WR,230.1
2026-08-14,Ted Hurst,WR,231.3
2026-08-14,Kendre Miller,RB,233.0
2026-08-14,Jalen Nailor,WR,233.1
2026-08-14,Brashard Smith,RB,234.7
2026-08-14,Ryan Flournoy,WR,235.5
2026-08-14,Tory Horton,WR,236.8
2026-08-14,Kirk Cousins,QB,237.7
2026-08-14,Elijah Sarratt,WR,238.5
2026-08-14,Chris Brazzell,WR,240.0
2026-08-14,Will Howard,QB,240.9
2026-08-14,Chris Bell,WR,241.9
2026-08-14,Rashod Bateman,WR,242.8
2026-08-14,Keenan Allen,WR,243.3
2026-08-14,Keon Coleman,WR,244.0
2026-08-14,Cooper Kupp,WR,245.5
2026-08-14,Jaydon Blue,RB,246.4
2026-08-14,Audric Estime,RB,247.1
2026-08-14,Jack Bech,WR,248.9
2026-08-14,Devaughn Vele,WR,249.1
2026-08-18,Josh Allen,QB,1.2
2026-08-18,Bijan Robinson,RB,2.4
2026-08-18,Drake Maye,QB,3.5
2026-08-18,Jahmyr Gibbs,RB,4.5
2026-08-18,Ja'Marr Chase,WR,5.2
2026-08-18,Puka Nacua,WR,6.4
2026-08-18,Jaxon Smith-Njigba,WR,7.2
2026-08-18,Jayden Daniels,QB,8.0
2026-08-18,Christian McCaffrey,RB,9.7
2026-08-18,Joe Burrow,QB,10.4
2026-08-18,Lamar Jackson,QB,11.1
2026-08-18,Jonathan Taylor,RB,12.5
2026-08-18,James Cook,RB,13.8
2026-08-18,Caleb Williams,QB,14.2
2026-08-18,CeeDee Lamb,WR,15.6
2026-08-18,Amon-Ra St. Brown,WR,16.3
2026-08-18,Justin Jefferson,WR,17.6
2026-08-18,Drake London,WR,18.6
2026-08-18,Kenneth Walker,RB,19.4
2026-08-18,Ashton Jeanty,RB,20.5
2026-08-18,De'Von Achane,RB,21.2
2026-08-18,Trey McBride,TE,22.3
2026-08-18,Jaxson Dart,QB,23.2
2026-08-18,Justin Herbert,QB,24.9
2026-08-18,Jalen Hurts,QB,25.3
2026-08-18,Patrick Mahomes,QB,26.1
2026-08-18,Omarion Hampton,RB,27.9
2026-08-18,Malik Nabers,WR,28.4
2026-08-18,Saquon Barkley,RB,29.3
2026-08-18,Jeremiyah Love,RB,31.0
2026-08-18,Trevor Lawrence,QB,32.0
2026-08-18,Nico Collins,WR,32.7
2026-08-18,Bo Nix,QB,33.4
2026-08-18,Chase Brown,RB,34.5
2026-08-18,George Pickens,WR,35.9
2026-08-18,Brock Purdy,QB,36.2
2026-08-18,Brock Bowers,TE,37.4
2026-08-18,Chris Olave,WR,39.0
2026-08-18,Fernando Mendoza,QB,39.5
2026-08-18,Josh Jacobs,RB,40.1
2026-08-18,A.J. Brown,WR,41.4
2026-08-18,Bucky Irving,RB,42.1
2026-08-18,Rashee Rice,WR,44.0
2026-08-18,Dak Prescott,QB,44.1
2026-08-18,Derrick Henry,RB,45.7
2026-08-18,Tee Higgins,WR,46.5
2026-08-18,Tetairoa McMillan,WR,47.2
2026-08-18,Breece Hall,RB,48.4
2026-08-18,Jordan Love,QB,50.0
2026-08-18,Kyren Williams,RB,50.6
2026-08-18,Garrett Wilson,WR,51.4
2026-08-18,Luther Burden,WR,52.8
2026-08-18,Travis Etienne,RB,54.0
2026-08-18,Javonte Williams,RB,54.8
2026-08-18,Jaylen Waddle,WR,55.3
2026-08-18,Davante Adams,WR,56.5
2026-08-18,Ladd McConkey,WR,57.3
2026-08-18,Colston Loveland,TE,58.4
2026-08-18,Zay Flowers,WR,60.0
2026-08-18,Jameson Williams,WR,60.9
2026-08-18,TreVeyon Henderson,RB,61.5
2026-08-18,DeVonta Smith,WR,63.0
2026-08-18,Emeka Egbuka,WR,63.7
2026-08-18,Baker Mayfield,QB,64.0
2026-08-18,Jared Goff,QB,65.1
2026-08-18,Terry McLaurin,WR,67.0
2026-08-18,Tyler Warren,TE,67.4
2026-08-18,RJ Harvey,RB,68.3
2026-08-18,DJ Moore,WR,69.9
2026-08-18,Cam Skattebo,RB,70.8
2026-08-18,Bhayshul Tuten,RB,71.2
2026-08-18,Cam Ward,QB,72.0
2026-08-18,Mike Evans,WR,73.1
2026-08-18,Carnell Tate,WR,74.2
2026-08-18,D'Andre Swift,RB,75.3
2026-08-18,C.J. Stroud,QB,76.4
2026-08-18,Quinshon Judkins,RB,77.3
2026-08-18,Tyler Shough,QB,78.9
2026-08-18,Harold Fannin,TE,79.7
2026-08-18,Sam Darnold,QB,80.8
2026-08-18,Christian Watson,WR,81.2
2026-08-18,David Montgomery,RB,82.7
2026-08-18,Jaylen Warren,RB,83.7
2026-08-18,Kyler Murray,QB,84.7
2026-08-18,Rome Odunze,WR,85.8
2026-08-18,Jordyn Tyson,WR,86.9
2026-08-18,Bryce Young,QB,87.3
2026-08-18,Matthew Stafford,QB,88.4
2026-08-18,Tucker Kraft,TE,89.5
2026-08-18,Courtland Sutton,WR,90.9
2026-08-18,Kyle Pitts,TE,91.1
2026-08-18,Daniel Jones,QB,93.0
2026-08-18,Malik Willis,QB,94.0
2026-08-18,DK Metcalf,WR,94.0
2026-08-18,Rhamondre Stevenson,RB,95.9
2026-08-18,Michael Wilson,WR,96.5
2026-08-18,Makai Lemon,WR,97.6
2026-08-18,Jakobi Meyers,WR,98.2
2026-08-18,Brian Thomas,WR,100.0
2026-08-18,Kyle Monangai,RB,100.7
2026-08-18,Sam LaPorta,TE,101.0
2026-08-18,Dalton Kincaid,TE,102.8
2026-08-18,Marvin Harrison,WR,103.1
2026-08-18,Tony Pollard,RB,104.5
2026-08-18,Rico Dowdle,RB,105.9
2026-08-18,Oronde Gadsden,TE,106.3
2026-08-18,Chuba Hubbard,RB,107.9
2026-08-18,Blake Corum,RB,108.0
2026-08-18,Ricky Pearsall,WR,109.5
2026-08-18,Alec Pierce,WR,110.9
2026-08-18,Chris Godwin,WR,111.4
2026-08-18,Parker Washington,WR,112.0
2026-08-18,Hunter Henry,TE,113.6
2026-08-18,Dallas Goedert,TE,114.3
2026-08-18,J.K. Dobbins,RB,115.9
2026-08-18,Mark Andrews,TE,117.0
2026-08-18,Jake Ferguson,TE,117.1
2026-08-18,Dalton Schultz,TE,118.6
2026-08-18,Jordan Addison,WR,119.8
2026-08-18,Ty Simpson,QB,120.2
2026-08-18,George Kittle,TE,121.1
2026-08-18,Brian Robinson,RB,122.2
2026-08-18,Juwan Johnson,TE,123.6
2026-08-18,Wan'Dale Robinson,WR,125.0
2026-08-18,Brenton Strange,TE,125.0
2026-08-18,Travis Kelce,TE,126.1
2026-08-18,Michael Pittman,WR,127.0
2026-08-18,Kenyon Sadiq,TE,128.2
2026-08-18,Quentin Johnston,WR,129.2
2026-08-18,Aaron Jones,RB,130.8
2026-08-18,Kenneth Gainwell,RB,131.2
2026-08-18,Isaiah Likely,TE,132.9
2026-08-18,Stefon Diggs,WR,133.0
2026-08-18,Tyler Allgeier,RB,134.3
2026-08-18,Romeo Doubs,WR,135.8
2026-08-18,James Conner,RB,136.9
2026-08-18,Jayden Reed,WR,137.3
2026-08-18,Jacory Croskey-Merritt,RB,138.5
2026-08-18,Khalil Shakir,WR,140.0
2026-08-18,Xavier Worthy,WR,141.0
2026-08-18,Jauan Jennings,WR,141.0
2026-08-18,Jadarian Price,RB,143.0
2026-08-18,AJ Barner,TE,143.0
2026-08-18,Zach Charbonnet,RB,145.0
2026-08-18,Tua Tagovailoa,QB,146.0
2026-08-18,Jayden Higgins,WR,146.7
2026-08-18,T.J. Hockenson,TE,148.0
2026-08-18,Woody Marks,RB,148.8
2026-08-18,KC Concepcion,WR,149.9
2026-08-18,Michael Penix,QB,150.4
2026-08-18,J.J. McCarthy,QB,151.5
2026-08-18,David Njoku,TE,152.8
2026-08-18,Jalen Coker,WR,153.2
2026-08-18,Tyrone Tracy,RB,154.4
2026-08-18,Jordan Mason,RB,155.4
2026-08-18,Josh Downs,WR,156.2
2026-08-18,Emmett Johnson,RB,157.6
2026-08-18,Colby Parkinson,TE,158.1
2026-08-18,Jacoby Brissett,QB,159.6
2026-08-18,Chig Okonkwo,TE,161.0
2026-08-18,Trey Benson,RB,161.0
2026-08-18,Shedeur Sanders,QB,162.0
2026-08-18,Mason Taylor,TE,163.4
2026-08-18,Jonah Coleman,RB,164.1
2026-08-18,Eli Stowers,TE,165.2
2026-08-18,Alvin Kamara,RB,166.1
2026-08-18,Terrance Ferguson,TE,167.0
2026-08-18,Tyjae Spears,RB,168.0
2026-08-18,Rachaad White,RB,169.1
2026-08-18,Theo Johnson,TE,170.6
2026-08-18,Tyreek Hill,WR,171.0
2026-08-18,Cade Otton,TE,173.0
2026-08-18,Deebo Samuel,WR,173.4
2026-08-18,Omar Cooper,WR,174.5
2026-08-18,Dylan Sampson,RB,175.8
2026-08-18,Gunnar Helm,TE,176.4
2026-08-18,Denzel Boston,WR,177.9
2026-08-18,Antonio Williams,WR,179.8
2026-08-18,Travis Hunter,WR,180.4
2026-08-18,Mac Jones,QB,181.0
2026-08-18,Anthony Richardson,QB,182.2
2026-08-18,Matthew Golden,WR,184.0
2026-08-18,Jerry Jeudy,WR,185.0
2026-08-18,Braelon Allen,RB,185.4
2026-08-18,Geno Smith,QB,186.5
2026-08-18,Rashid Shaheed,WR,187.2
2026-08-18,Adonai Mitchell,WR,188.2
2026-08-18,Kayshon Boutte,WR,189.7
2026-08-18,Mike Washington,RB,190.6
2026-08-18,Jalen McMillan,WR,192.0
2026-08-18,Kimani Vidal,RB,193.0
2026-08-18,Chris Rodriguez,RB,193.8
2026-08-18,Jonathon Brooks,RB,194.1
2026-08-18,Troy Franklin,WR,195.2
2026-08-18,Pat Bryant,WR,196.1
2026-08-18,Tank Bigsby,RB,197.7
2026-08-18,Chimere Dike,WR,199.0
2026-08-18,Keaton Mitchell,RB,199.2
2026-08-18,Brandon Aiyuk,WR,200.0
2026-08-18,Isiah Pacheco,RB,201.4
2026-08-18,Jake Tonges,TE,202.4
2026-08-18,Sean Tucker,RB,204.0
2026-08-18,Tre' Harris,WR,204.8
2026-08-18,Calvin Ridley,WR,205.3
2026-08-18,Kaytron Allen,RB,206.7
2026-08-18,Ja'Kobi Lane,WR,207.3
2026-08-18,Isaac TeSlaa,WR,209.0
2026-08-18,Elic Ayomanor,WR,210.0
2026-08-18,Emanuel Wilson,RB,210.4
2026-08-18,Joe Mixon,RB,211.2
2026-08-18,Zachariah Branch,WR,212.8
2026-08-18,Tank Dell,WR,213.9
2026-08-18,Tre Tucker,WR,214.2
2026-08-18,Justin Fields,QB,216.0
2026-08-18,Garrett Nussmeier,QB,216.2
2026-08-18,Ray Davis,RB,217.1
2026-08-18,Nicholas Singleton,RB,218.9
2026-08-18,Aaron Rodgers,QB,219.9
2026-08-18,Devin Neal,RB,220.1
2026-08-18,Najee Harris,RB,221.2
2026-08-18,Jaylin Noel,WR,222.4
2026-08-18,Jaylen Wright,RB,223.3
2026-08-18,Kaleb Johnson,RB,224.7
2026-08-18,Demond Claiborne,RB,225.8
2026-08-18,Marvin Mims,WR,226.8
2026-08-18,Jalen Milroe,QB,227.2
2026-08-18,Germie Bernard,WR,228.4
2026-08-18,Darnell Mooney,WR,229.7
2026-08-18,Kyle Williams,WR,230.1
2026-08-18,Ted Hurst,WR,231.3
2026-08-18,Kendre Miller,RB,233.0
2026-08-18,Jalen Nailor,WR,233.1
2026-08-18,Brashard Smith,RB,234.7
2026-08-18,Ryan Flournoy,WR,235.5
2026-08-18,Tory Horton,WR,236.8
2026-08-18,Kirk Cousins,QB,237.7
2026-08-18,Elijah Sarratt,WR,238.5
2026-08-18,Chris Brazzell,WR,240.0
2026-08-18,Will Howard,QB,240.9
2026-08-18,Chris Bell,WR,241.9
2026-08-18,Rashod Bateman,WR,242.8
2026-08-18,Keenan Allen,WR,243.3
2026-08-18,Keon Coleman,WR,244.0
2026-08-18,Cooper Kupp,WR,245.5
2026-08-18,Jaydon Blue,RB,246.4
2026-08-18,Audric Estime,RB,247.1
2026-08-18,Jack Bech,WR,248.9
2026-08-18,Devaughn Vele,WR,249.1
2026-08-25,Josh Allen,QB,1.2
2026-08-25,Bijan Robinson,RB,2.4
2026-08-25,Drake Maye,QB,3.5
2026-08-25,Jahmyr Gibbs,RB,4.5
2026-08-25,Ja'Marr Chase,WR,5.2
2026-08-25,Puka Nacua,WR,6.4
2026-08-25,Jaxon Smith-Njigba,WR,7.2
2026-08-25,Jayden Daniels,QB,8.0
2026-08-25,Christian McCaffrey,RB,9.7
2026-08-25,Joe Burrow,QB,10.4
2026-08-25,Lamar Jackson,QB,11.1
2026-08-25,Jonathan Taylor,RB,12.5
2026-08-25,James Cook,RB,13.8
2026-08-25,Caleb Williams,QB,14.2
2026-08-25,CeeDee Lamb,WR,15.6
2026-08-25,Amon-Ra St. Brown,WR,16.3
2026-08-25,Justin Jefferson,WR,17.6
2026-08-25,Drake London,WR,18.6
2026-08-25,Kenneth Walker,RB,19.4
2026-08-25,Ashton Jeanty,RB,20.5
2026-08-25,De'Von Achane,RB,21.2
2026-08-25,Trey McBride,TE,22.3
2026-08-25,Jaxson Dart,QB,23.2
2026-08-25,Justin Herbert,QB,24.9
2026-08-25,Jalen Hurts,QB,25.3
2026-08-25,Patrick Mahomes,QB,26.1
2026-08-25,Omarion Hampton,RB,27.9
2026-08-25,Malik Nabers,WR,28.4
2026-08-25,Saquon Barkley,RB,29.3
2026-08-25,Jeremiyah Love,RB,31.0
2026-08-25,Trevor Lawrence,QB,32.0
2026-08-25,Nico Collins,WR,32.7
2026-08-25,Bo Nix,QB,33.4
2026-08-25,Chase Brown,RB,34.5
2026-08-25,George Pickens,WR,35.9
2026-08-25,Brock Purdy,QB,36.2
2026-08-25,Brock Bowers,TE,37.4
2026-08-25,Chris Olave,WR,39.0
2026-08-25,Fernando Mendoza,QB,39.5
2026-08-25,Josh Jacobs,RB,40.1
2026-08-25,A.J. Brown,WR,41.4
2026-08-25,Bucky Irving,RB,42.1
2026-08-25,Rashee Rice,WR,44.0
2026-08-25,Dak Prescott,QB,44.1
2026-08-25,Derrick Henry,RB,45.7
2026-08-25,Tee Higgins,WR,46.5
2026-08-25,Tetairoa McMillan,WR,47.2
2026-08-25,Breece Hall,RB,48.4
2026-08-25,Jordan Love,QB,50.0
2026-08-25,Kyren Williams,RB,50.6
2026-08-25,Garrett Wilson,WR,51.4
2026-08-25,Luther Burden,WR,52.8
2026-08-25,Travis Etienne,RB,54.0
2026-08-25,Javonte Williams,RB,54.8
2026-08-25,Jaylen Waddle,WR,55.3
2026-08-25,Davante Adams,WR,56.5
2026-08-25,Ladd McConkey,WR,57.3
2026-08-25,Colston Loveland,TE,58.4
2026-08-25,Zay Flowers,WR,60.0
2026-08-25,Jameson Williams,WR,60.9
2026-08-25,TreVeyon Henderson,RB,61.5
